amount_purchased_shop_1,amount_purchased_shop_2,amount_purchased_shop_3,amount_purchased_shop_4,amount_purchased_shop_5,clusters
127.945,28.071,596.121,22.373,80.014,2
100.999,68.284,27.269,0.0,1041.444,2
159.2,1922.468,0.0,0.0,0.0,2
575.844,10.537,0.0,0.0,0.0,2
0.0,495.839,0.0,0.0,0.0,2
0.0,7.577,0.0,0.0,0.0,2
2065.589,275.101,1822.305,0.0,104.897,2
0.0,24.178,0.0,0.0,0.0,2
912.529,32.463,0.0,0.0,0.0,2
1397.381,889.611,864.689,0.0,27.616,2
344.773,5792.37,0.0,0.0,0.0,0
2270.78,387.403,0.0,0.0,0.0,2
686.193,191.586,0.0,0.0,0.0,2
0.0,0.0,13.12,0.0,0.0,2
199.692,1937.452,0.0,0.0,0.0,2
995.724,0.0,0.0,0.0,0.0,2
1025.453,0.0,0.0,46.47,0.0,2
3.115,12.106,0.0,0.0,0.0,2
899.609,0.0,0.0,43.64,0.0,2
29.641,0.0,0.0,12.905,0.0,2
2978.403,468.654,0.0,0.0,45.469,2
8442.725,134.891,1.811,0.0,287.676,6
35.605,0.0,0.0,1922.969,0.0,2
0.0,1729.273,0.0,0.0,402.609,2
0.0,0.0,0.0,0.0,7686.498,3
2301.314,0.0,0.0,16.344,0.0,2
2770.32,20.458,166.196,0.0,91.73,2
88.331,0.0,5071.128,0.0,0.0,4
74.7,22.639,5060.412,0.0,0.0,4
6774.253,8019.648,0.0,0.0,0.0,0
0.0,29.912,0.0,0.0,0.0,2
175.978,8370.783,0.0,0.0,0.0,0
951.306,0.0,1225.76,0.0,1167.574,2
274.745,23.693,0.0,1130.959,0.0,2
0.0,75.108,0.0,0.0,0.0,1
123.888,10062.621,0.0,0.0,0.0,0
49.453,8083.362,0.0,0.0,0.0,0
2506.955,5121.498,0.0,0.0,0.0,0
84.872,9563.875,0.0,0.0,0.0,0
1087.468,42.449,23.245,0.0,0.0,1
9972.517,0.0,0.0,0.0,49.636,6
26.846,0.0,0.0,0.0,0.0,1
759.277,30.346,0.0,0.0,0.0,2
1597.44,0.0,16.009,10.009,0.0,2
2249.659,14.707,0.0,114.085,0.0,2
0.0,0.0,0.0,1303.667,0.0,2
193.757,0.0,0.0,10.606,0.0,2
1894.692,226.541,0.0,4.97,0.0,2
1052.45,0.0,0.0,126.656,0.0,2
2920.472,7122.591,59.713,0.0,0.0,0
20.921,101.127,0.0,960.485,13.438,2
748.098,3414.598,21.605,0.0,0.0,0
0.0,0.0,0.0,7717.306,0.0,5
11633.995,2201.503,0.0,0.0,0.0,6
1046.141,473.715,16.837,0.0,0.0,2
0.0,0.0,0.0,0.0,21.299,2
0.0,698.143,0.0,0.0,0.0,2
794.825,0.0,0.0,0.0,0.0,2
0.0,0.0,38.314,0.0,0.0,2
3679.6929,544.837,31.101,182.446,0.0,6
0.0,1464.77,0.0,0.0,0.0,2
556.591,1639.741,0.0,662.071,0.0,2
0.0,0.0,0.0,0.0,12328.858,3
5821.839,19.564,0.0,0.0,12.737,6
4.552,820.293,0.0,0.0,1321.574,2
1365.808,0.0,0.0,0.0,0.0,1
683.37,241.348,2625.899,0.0,0.0,4
14.705,0.0,0.0,0.0,0.0,2
420.454,0.0,3042.898,0.0,8454.13,3
26.453,0.0,0.0,0.0,2496.838,3
0.0,0.0,0.0,0.0,442.312,2
1054.475,0.0,0.0,0.0,0.0,2
230.64,0.0,0.0,0.0,423.012,2
1003.245,7.185,10303.158,0.0,0.0,4
4156.757,123.333,0.0,420.604,0.0,6
0.0,0.0,0.0,407.565,0.0,2
381.174,0.0,22.02,0.0,4363.145,3
540.877,0.0,0.0,0.0,16.145,2
0.0,0.0,6640.064,0.0,0.0,4
33.876,8.067,0.0,0.0,1490.552,2
787.644,0.0,0.0,0.0,6899.476,3
2467.19,0.0,1126.285,32.353,0.0,2
247.905,36.222,0.0,0.0,46.865,2
0.0,0.0,89.358,0.0,65.72,2
0.0,0.0,0.0,0.0,935.662,2
280.126,4945.562,924.737,0.0,0.0,0
0.0,12.086,0.0,0.0,0.0,2
7131.254,0.0,11.284,4.517,0.0,6
2384.408,12.552,0.0,0.0,0.0,2
6066.04,0.0,0.0,8.861,2.298,6
212.098,0.0,0.0,0.0,30.595,2
126.579,2.833,0.0,0.0,0.0,2
1980.124,1175.991,0.0,0.0,1180.785,2
0.0,0.0,76.71,0.0,0.0,2
0.0,2538.886,0.0,0.0,0.0,2
268.057,1567.751,5.338,0.0,3.504,2
7557.0127,17.393,652.16797,0.0,0.0,6
10024.5,19.201,0.0,2083.137,0.0,6
289.988,2138.42,0.0,0.0,0.0,1
0.0,238.437,0.0,0.0,3199.451,3
0.0,20.929,0.0,0.0,4279.789,3
2149.977,796.579,0.0,0.0,0.0,2
784.321,20.821,144.934,0.0,3005.424,3
324.074,160.725,0.0,0.0,0.0,2
0.0,16.328,0.0,0.0,0.0,2
336.031,179.72,6.244,91.767,293.713,2
174.792,0.0,0.0,0.0,0.0,2
162.102,1100.728,0.0,0.0,0.0,2
2120.125,0.0,0.0,0.0,0.0,2
2176.01,0.0,43.703,85.211,22.36,2
122.96,1692.448,39.481,0.0,0.0,2
66.894,38.836,0.0,0.0,0.0,2
5446.637,6581.719,0.0,0.0,0.0,0
588.62,30.144,0.0,0.0,0.0,2
2882.437,55.722,310.669,0.0,0.0,2
36.434,0.0,0.0,2.936,0.0,2
798.252,170.153,0.0,23.298,0.0,2
520.218,51.73,585.705,0.0,0.0,2
64.676,0.0,0.0,0.0,0.0,2
8371.054,0.0,194.095,0.0,0.0,6
611.202,1552.522,4170.53,0.0,145.747,4
0.0,18.916,0.0,0.0,0.0,2
353.97202,70.821,0.0,0.0,10.823,2
0.0,163.715,0.0,0.0,0.0,1
766.529,9119.776,0.0,0.0,0.0,0
65.363,8112.03,0.917,0.0,112.453,0
12.01,18.59,0.0,0.0,0.0,2
539.509,412.632,0.0,0.0,0.0,2
116.791,19542.037,0.0,0.0,0.0,0
0.0,131.246,49.956,1678.706,6.244,2
5.304,5784.943,0.0,0.0,0.0,0
799.653,626.441,0.0,0.0,0.0,2
37.454,0.0,0.0,0.0,0.0,2
5.415,0.0,0.0,0.0,0.0,2
8153.597,195.934,0.0,4.863,0.0,6
793.217,0.0,0.0,0.0,0.0,2
150.447,4210.423,353.916,94.819,251.173,2
1443.743,3579.899,0.0,615.614,0.0,2
145.769,795.709,0.0,121.177,0.0,2
338.426,345.299,0.0,1363.379,0.0,2
114.886,134.106,0.0,0.0,0.0,2
871.396,147.462,0.0,4103.29,0.0,5
456.985,2993.025,0.0,0.0,0.0,2
0.0,0.0,0.0,17199.613,0.0,5
279.83,0.0,0.0,0.0,0.0,2
249.71,3.591,0.0,0.0,0.0,2
0.0,5099.652,142.409,72.997,0.0,0
261.447,5363.8647,0.0,0.0,0.0,0
2623.898,614.199,1754.778,0.0,22.176,2
5433.888,218.65201,0.0,0.0,0.0,2
1349.432,357.091,0.0,0.0,6.079,2
856.386,382.333,55.24,4.82,355.793,2
0.0,5378.473,0.0,0.0,0.0,0
8512.24,515.608,0.0,0.0,0.0,6
164.553,23.353,0.0,0.0,0.0,2
3.301,47.095,0.0,32.606,0.0,2
27.836,56.804,0.0,0.0,0.0,2
720.568,4307.48,0.0,0.0,0.0,2
53.192,0.0,305.458,0.0,0.0,2
2563.328,0.0,5.575,0.0,78.339,2
4858.547,126.177,404.589,0.0,21.399,6
0.0,11991.444,9.784,0.0,0.0,0
104.99,3199.972,0.0,0.0,0.0,2
547.75,13674.488,0.0,0.0,0.0,0
0.0,0.0,60.848,0.0,0.0,2
85.984,6585.175,0.0,0.0,0.0,0
35.464,2178.06,4.082,7.04,0.0,2
172.559,15083.824,0.0,0.0,0.0,0
0.0,182.384,0.0,0.0,0.0,2
258.219,1353.974,13.986,22.673,0.0,2
54.134,3277.561,16.8,0.0,0.0,2
187.803,2797.615,0.0,0.0,0.0,1
850.864,255.678,9.5,0.0,0.0,2
551.653,0.0,0.0,0.0,0.0,2
600.971,1161.106,12808.826,0.0,0.0,4
8.79,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,31.67,0.0,2
899.974,0.0,0.0,0.0,0.0,2
1459.877,113.883,502.146,0.0,0.0,2
1375.32,197.576,581.736,0.0,0.0,2
1957.182,127.021,0.0,0.0,0.0,2
5819.57,0.0,0.0,0.0,0.0,1
103.423,2.802,3404.162,0.0,0.0,4
0.0,0.0,82.8,0.0,0.0,2
288.927,0.0,8133.702,20.366,0.0,4
0.0,29.129,0.0,0.0,0.0,2
0.0,42.192,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,21.774,2
1696.554,22.258,0.0,0.0,0.0,2
22.152,0.0,0.0,96.326996,0.0,2
2732.346,19.754,153.191,0.0,0.0,2
0.0,6197.889,0.0,0.0,0.0,0
1015.493,119.436,8109.832,0.0,9.336,4
166.633,532.235,0.0,0.0,0.0,2
1011.679,13954.43,0.0,0.0,11.663,0
728.281,8388.39,0.0,0.0,0.0,0
1194.941,0.0,0.0,0.0,0.0,2
1055.504,0.0,75.46,0.0,14681.395,3
185.406,691.688,7115.722,0.0,53.07,4
215.529,0.0,638.576,9.762,122.461,2
1413.585,48.579998,0.0,0.0,0.0,2
2768.199,122.755,0.0,0.0,0.0,2
53.087,0.0,0.0,0.0,11316.297,3
1287.362,35.214,9.009,7.82,5997.627,3
1489.475,3.803,820.637,0.0,3783.916,3
5450.856,392.196,0.0,0.0,2164.674,6
785.521,0.0,0.0,0.0,13791.983,3
1784.029,152.178,0.0,0.0,6267.146,3
576.129,1509.367,639.286,0.0,0.0,2
0.0,20.717,0.0,0.0,2739.865,3
22.242,0.0,0.0,0.0,1726.728,2
1005.509,365.995,0.0,2394.804,0.0,2
0.0,0.0,0.0,0.0,2232.458,2
395.909,39.748,35.337,0.0,817.732,2
47.398,0.0,0.0,0.0,0.0,2
0.0,0.0,4980.454,0.0,0.0,4
0.0,142.37,0.0,0.0,0.0,2
1576.9609,321.505,52.393,26.954,2821.069,3
41.46,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,64.13,2
0.0,0.0,0.0,310.342,167.321,2
133.402,51.75,0.0,0.0,16298.261,3
2300.405,0.0,0.0,175.924,69.473,2
69.738,0.0,4629.4688,0.0,0.0,4
566.961,152.049,0.0,0.0,413.708,2
0.0,0.0,0.0,0.0,118.941,2
663.01,27.1,0.0,0.0,0.0,2
86.597,9689.279,0.0,0.0,0.0,0
2298.578,0.0,0.0,0.0,0.0,2
1525.923,20.77,0.0,34.132,0.0,2
0.0,33.168,0.0,0.0,0.0,2
56.342,0.0,0.0,612.969,0.0,2
66.11,77.45,0.0,0.0,29.247,2
20.268,25.476,0.0,0.0,0.0,2
1644.241,222.464,118.576,16584.38,0.0,5
11280.341,314.479,778.422,0.0,1282.558,6
1267.458,0.0,0.0,51.437,0.0,2
3938.797,0.0,0.0,0.0,0.0,2
6505.569,1078.349,0.0,256.247,5.803,6
1058.205,119.988,1610.235,0.0,0.0,2
0.0,0.0,0.0,0.0,18.42,1
117.113,859.981,0.0,0.0,0.0,2
14.697,4469.232,0.0,0.0,0.0,0
0.0,271.29,0.0,0.0,0.0,2
2561.3591,93.041,0.0,34.663,0.0,2
0.0,8923.091,0.0,0.0,0.0,0
29.108,3111.583,0.0,0.0,0.0,2
157.307,0.0,0.0,964.098,0.0,2
0.0,0.0,0.0,0.0,127.66,2
6.978,0.0,0.0,0.0,0.0,2
0.0,22.738,0.0,0.0,0.0,2
6537.8438,7767.193,0.0,0.0,0.0,0
39.788,42.467,0.0,1375.733,7.916,2
2361.525,57.743,0.0,0.0,0.0,1
225.866,1927.163,2.804,0.0,0.0,2
399.445,6200.72,10.778,0.0,0.0,0
1343.322,4016.4102,0.0,0.0,0.0,0
0.0,20411.982,0.0,0.0,0.0,0
22.581,4393.167,0.0,0.0,0.0,0
1141.799,327.876,0.0,0.0,0.0,2
9147.559,2273.139,0.0,0.0,0.0,6
0.0,53.755,0.0,0.0,0.0,2
44.122997,6738.305,0.0,0.0,0.0,0
0.0,0.0,2086.195,791.043,234.174,2
54.822,0.0,0.0,22.951,0.0,2
0.0,0.0,0.0,18447.432,0.0,5
0.0,26.174,17.482,0.0,0.0,2
3052.61,316.13,0.0,0.0,3652.032,3
4014.572,59.231,0.0,17636.596,0.0,5
1277.828,0.0,0.0,0.0,5315.714,3
90.216,0.0,0.0,0.0,0.0,2
0.0,124.951,0.0,0.0,0.0,2
377.684,1736.264,0.0,0.0,0.0,2
0.0,738.203,0.0,0.0,0.0,2
171.762,2163.004,0.0,0.0,9027.097,3
1965.92,0.0,0.0,10.778,0.0,2
3443.851,690.913,0.0,0.0,0.0,2
324.278,0.0,0.0,0.0,2232.763,2
62.0,0.0,0.0,0.0,0.0,2
0.0,4.431,0.0,0.0,0.0,2
611.929,42.13,8.219,0.0,0.0,2
184.037,70.775,108.778,0.0,0.0,2
696.343,4.431,70.385,0.0,0.0,2
22.676,31.274,0.0,0.0,16671.441,3
21.362,0.0,0.0,0.0,9.958,2
528.872,429.782,0.0,0.0,0.0,2
6.958,0.0,2.548,0.0,0.0,2
2917.357,1055.511,1132.509,0.0,0.0,2
725.165,34.191,0.0,20.931,28.767,2
749.114,1453.593,0.0,0.0,0.0,2
0.0,26.387,0.0,0.0,89.68,2
58.435,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,1995.467,0.0,2
2150.322,420.344,11.752,0.0,1583.071,2
295.237,0.0,0.0,0.0,718.841,2
1609.249,7526.395,0.0,0.0,0.0,0
38.597,24.846,188.674,0.0,0.0,2
412.54,5.218,0.0,0.0,1994.731,2
58.739,0.0,0.0,501.39,0.0,2
0.0,0.0,0.0,377.346,0.0,2
18570.074,0.0,0.0,0.0,0.0,6
2042.4869,157.207,251.711,0.0,0.0,1
0.0,0.0,6970.911,0.0,0.0,4
18742.438,0.0,2665.175,0.0,193.266,6
0.0,0.0,0.0,0.0,145.026,2
0.0,0.0,86.374,1.542,0.0,2
642.016,1702.057,47.508003,0.0,0.0,4
7440.824,2598.994,3623.832,3.471,467.09702,4
740.872,0.0,0.0,532.684,24.763,2
434.268,442.43,0.0,0.0,0.0,2
0.0,0.0,0.668,0.0,624.08,2
154.59,0.0,108.418,0.0,0.0,2
5.414,0.0,0.0,0.0,22.878,2
5.594,0.0,0.0,0.0,0.0,2
12355.699,99.5,3779.206,26.793,20.776,4
71.783,15.294,0.0,89.629,0.0,2
8872.075,2015.224,0.0,0.0,0.0,6
507.452,200.587,0.0,12894.0205,0.0,5
5614.745,2918.789,0.0,0.0,0.0,1
104.23,0.0,36.646,0.0,0.0,2
0.0,0.0,0.0,5.263,499.352,2
567.177,14833.837,0.0,0.0,0.0,0
0.0,0.0,0.0,3233.5469,0.0,2
1986.8251,7060.792,0.0,0.0,0.0,0
11514.259,20.412,0.0,0.0,0.0,6
583.912,12.357,5.695,0.0,0.0,2
23.773,0.0,0.0,0.0,0.0,2
0.0,77.526,0.0,0.0,0.0,2
0.0,32.345,0.0,0.0,0.0,2
278.819,4339.907,28.729,0.0,0.0,0
229.909,164.434,17.348,0.0,0.0,2
0.0,6162.433,0.0,0.0,0.0,0
1094.323,2295.535,334.346,0.0,2429.282,3
0.0,413.296,0.0,0.0,0.0,1
290.39,15.216,0.0,0.0,0.0,2
6.011,35.428,0.0,0.0,0.0,2
7415.344,3403.838,0.0,0.0,0.0,6
0.0,214.771,0.0,0.0,0.0,2
589.044,1038.904,0.0,0.0,0.0,2
4018.369,0.0,0.0,83.084,0.0,1
0.0,36.103,0.0,0.0,0.0,2
0.0,81.227,0.0,0.0,0.0,2
3591.136,0.0,0.0,0.0,0.0,2
2655.833,733.629,0.0,0.0,0.0,2
119.689,5124.57,0.0,0.0,0.0,0
70.901,164.139,0.0,0.0,0.0,2
2466.156,203.149,94.789,0.0,0.0,2
275.284,6522.48,0.0,0.0,0.0,0
7.851,0.0,0.0,0.0,0.0,2
734.039,126.746,0.0,0.0,0.0,2
1263.187,4403.133,0.0,0.0,0.0,0
1670.008,1144.685,0.0,0.0,44.885,2
71.122,427.493,0.0,1754.705,0.0,2
2102.551,20.792,8943.115,0.0,0.0,4
1764.731,7541.883,6.716,0.0,0.0,0
0.0,0.0,0.0,3.726,0.0,2
0.0,1666.549,0.0,13.035,0.0,2
0.0,0.0,0.0,11.398,0.0,2
80.532,32.883,504.872,115.872,7.15,2
3447.263,5026.401,35.51,17.472,1446.819,6
0.0,850.122,197.288,0.0,0.0,2
1537.724,0.0,0.0,4491.41,5.721,5
5101.932,8466.107,3.837,38.008,11.137,0
0.0,1.206,0.0,0.0,0.0,2
49.185,51.836,60.262,0.0,0.0,2
118.009,14.103,936.784,0.0,0.0,2
0.0,0.0,19.509,0.0,0.0,2
7663.206,864.607,61.892998,0.0,0.0,6
0.0,18.715,0.0,0.0,0.0,2
2768.655,36.805,0.0,0.0,25.857,2
138.889,82.793,2662.9111,0.0,387.649,4
939.596,32.502,20.59,12.217,0.0,2
129.004,0.0,0.0,0.0,8.654,2
0.0,0.0,0.0,0.0,268.43,2
494.37,0.0,0.0,0.0,813.58,2
11194.772,22.739,0.0,0.0,0.0,6
145.719,12669.192,0.0,0.0,0.0,0
0.0,36.339,0.0,1894.256,0.0,2
0.0,0.0,0.0,384.927,0.0,2
3286.502,3592.265,223.997,0.0,0.0,0
152.806,0.0,0.0,0.0,0.0,2
155.869,0.0,0.0,0.0,0.0,2
1196.864,15.421,30.797,120.311,2167.708,2
24.475,1296.798,0.0,0.0,0.0,2
5292.673,41.469,5.116,0.0,0.0,6
109.586,2391.902,0.0,0.0,6.44,2
1816.814,434.422,0.0,8936.551,0.0,5
2817.735,0.0,0.0,0.0,0.0,2
13771.063,576.609,671.776,0.0,0.0,6
9032.989,8.884,0.0,0.0,0.0,6
463.742,2660.761,0.0,0.0,0.0,2
118.489,0.0,0.0,2283.259,0.0,2
410.108,33.171,458.873,0.0,0.0,2
88.658,0.0,6071.925,0.0,0.0,4
3396.005,0.0,0.0,0.0,11549.833,3
933.979,4069.269,8.604,0.0,695.327,2
27.208,0.0,0.0,0.0,0.0,2
476.42,554.131,0.0,203.764,0.0,2
2896.8179,40.372,0.0,0.0,292.99,2
0.0,0.0,127.841,0.0,0.0,2
21.384,15.885,2122.878,0.0,356.955,2
61.689,0.0,0.0,0.0,0.0,2
44.629,0.0,0.0,36.648,0.0,2
1946.061,185.411,180.28,0.0,8.393,1
4839.962,5805.994,933.025,0.0,73.189,0
61.244,12169.826,0.0,0.0,0.0,0
1080.038,0.0,0.0,0.0,0.0,2
4.007,0.0,86.421,0.0,0.0,2
0.0,0.0,0.0,13.656,0.0,2
173.007,9340.596,0.0,0.0,0.0,0
3552.457,2345.981,71.269,12502.55,237.268,5
0.0,0.0,0.0,380.315,12462.982,3
0.0,0.0,0.0,0.0,11.684,2
0.0,0.0,2178.986,0.0,0.0,2
1053.717,302.603,2940.242,0.0,29.267,4
33.503,6158.727,0.0,303.326,2278.911,0
1434.417,2343.509,47.782,105.409996,212.005,2
8.679,31.092,0.0,0.0,0.0,2
0.0,104.535995,3222.481,0.0,0.0,4
90.846,160.735,0.0,0.0,0.0,2
95.974,13.964,0.0,0.0,0.0,1
454.72,61.568,0.0,0.0,0.0,2
437.318,0.0,7.085,0.0,15.216,2
131.891,1359.939,0.0,0.0,0.0,2
0.0,151.623,3880.833,0.0,0.0,4
378.295,2714.759,0.0,10032.61,0.0,5
82.902,0.0,0.0,0.0,15.048,2
4.988,8967.49,0.0,0.0,0.0,0
438.506,1311.192,0.0,0.0,0.0,2
1128.031,0.0,51.138,18.455,0.0,2
4514.6353,0.0,0.0,0.0,0.0,2
250.554,24.786,0.0,0.0,0.0,2
22.773,0.0,0.0,0.0,0.0,2
2705.5,105.761,186.27,247.54001,1709.611,2
3118.634,2762.796,0.0,83.012,0.0,6
2450.85,1378.859,0.0,0.0,0.0,2
1044.57,0.0,0.0,0.0,0.0,2
910.263,8164.381,3.672,0.0,0.0,0
1265.156,17324.309,0.0,0.0,0.0,0
1255.007,986.811,58.938,0.0,1013.896,2
13328.93,1459.681,11.6,0.0,0.0,6
282.458,1785.028,2288.687,0.0,0.0,2
278.864,76.532,38.097,5.565,391.531,2
0.0,20.86,0.0,0.0,0.0,2
67.698,742.387,0.0,0.0,0.0,2
31.563,0.0,0.0,89.089,0.0,2
1683.923,0.0,0.0,21.026,0.0,2
59.807,0.0,0.0,0.0,0.0,2
723.456,8.648,4561.536,0.0,1.872,4
741.342,0.0,12.32,0.0,0.0,2
0.0,151.407,0.0,0.0,0.0,2
3469.129,0.0,0.0,0.0,0.0,2
244.925,4404.054,0.0,0.0,0.0,0
683.232,4056.205,0.0,0.0,33.682,2
328.704,2648.185,0.0,0.0,0.0,2
782.184,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,3.3990002,2
0.0,56.19,0.0,0.0,0.0,2
300.7,20078.465,0.0,3.82,0.0,0
5264.088,8.868,45.139,0.0,143.502,6
299.908,8173.046,23.774,34.339,0.0,0
35.407,1019.347,0.0,0.0,0.0,2
6.586,0.0,0.0,0.0,0.0,2
0.0,727.392,0.0,0.0,0.0,2
154.122,68.574,0.0,0.0,0.0,2
0.0,9089.876,0.0,0.0,0.0,0
0.0,0.0,714.137,0.0,5.537,2
4960.787,14183.336,0.0,0.0,0.0,0
0.0,484.417,0.0,0.0,0.0,2
0.0,470.522,0.0,0.0,0.0,2
0.0,7751.903,0.0,0.0,0.0,1
0.0,45.019,0.0,0.0,0.0,2
5385.338,1420.366,3341.084,17.809,29.828,4
99.045,0.0,0.0,16.674,0.0,2
0.0,0.0,0.0,2328.386,0.0,2
561.195,3053.509,0.0,2235.848,0.0,2
0.0,0.0,0.0,4428.129,0.0,5
103.295,0.0,0.0,0.0,0.0,2
17905.04,9690.09,45.198,0.0,0.0,6
125.746,0.0,0.0,0.0,0.0,2
6999.086,15813.694,330.486,0.0,0.0,0
637.203,297.198,0.0,0.0,0.0,2
0.0,0.0,0.0,20.126,0.0,2
1890.368,14.373,0.0,5149.004,0.0,5
11090.722,754.023,188.18,1.209,163.299,6
5833.666,0.0,27.05,0.0,16777.342,3
321.359,0.0,1525.109,10.107,1.569,2
402.93,0.0,4179.825,0.0,15134.147,3
366.926,0.0,6.44,0.0,475.769,2
6435.671,0.0,0.0,0.0,0.0,6
5415.161,0.0,0.0,0.0,0.0,6
2534.487,7.001,15.52,0.0,812.138,2
0.0,48.354,0.0,7140.613,0.0,5
13.219,117.505,0.0,8040.579,0.0,5
217.709,5074.115,4.336,0.0,0.0,0
994.098,10875.788,0.0,0.0,4.549,0
2939.372,21.714,0.0,418.891,0.0,2
0.0,0.0,0.0,0.0,16.217,2
75.94,0.0,0.0,0.0,37.122,2
0.0,0.0,0.0,789.562,0.0,2
2711.936,49.46,326.725,0.0,456.812,2
342.162,41.442,0.0,0.0,24.02,2
14.759,0.0,0.0,0.0,0.0,2
290.185,0.0,0.0,0.0,0.0,2
14122.748,56.483,0.0,843.013,0.0,6
2916.936,6.253,9.178,0.0,0.0,2
3457.41,0.0,0.0,0.0,0.0,2
25.298,1552.589,0.0,88.734,0.0,2
0.0,4.431,0.0,0.0,0.0,2
1094.65,0.0,0.0,0.0,0.0,1
1192.199,310.105,21.787,0.0,21.61,2
0.0,0.0,0.0,0.0,31.641,2
2426.024,2267.617,0.0,218.599,0.0,2
4489.099,862.429,0.0,0.0,0.0,2
795.743,0.0,10.326,3.285,1536.6691,2
19208.402,24.393,411.273,5.299,189.277,6
0.0,40.718,0.0,0.0,0.0,2
0.0,0.0,0.0,89.996,4762.358,3
115.719,0.0,0.0,0.0,0.0,2
9310.523,7.706,0.0,0.0,771.249,6
1180.624,72.252,0.0,0.0,0.0,2
566.805,7066.827,0.0,0.0,2375.385,0
39.115,0.0,0.0,609.076,0.0,2
87.076,0.0,0.0,0.0,0.0,2
0.0,0.0,78.326,0.0,683.958,2
0.0,0.0,16.387,0.0,37.417,2
835.433,855.142,0.0,0.0,0.0,2
1164.381,11089.107,0.0,0.0,0.0,0
557.107,0.0,0.0,0.0,218.983,2
2089.479,1192.562,139.471,0.0,0.0,2
0.0,8.364,0.0,0.0,0.0,2
882.318,0.0,0.0,0.0,0.0,2
2793.886,72.158,0.0,0.0,0.0,2
6143.645,921.024,0.0,0.0,0.0,6
12416.745,140.502,0.0,0.0,352.717,6
2.312,0.0,0.0,0.0,0.0,2
5678.525,5833.304,0.0,0.0,0.0,0
133.0,40.471,0.0,0.0,0.0,2
365.074,0.0,0.0,0.0,0.0,2
655.556,50.927002,550.501,0.0,0.0,2
4.14,1513.1691,1166.528,1664.204,100.843,2
586.295,12618.141,0.0,0.44,0.0,0
251.082,491.093,1064.557,0.0,0.0,2
6159.026,223.093,0.0,0.0,0.0,6
1307.998,531.076,7.979,0.0,0.0,2
807.83,4070.168,19.278,27.182,0.0,2
219.196,4286.542,0.0,0.0,0.0,0
582.285,21475.605,0.0,0.0,0.0,0
0.0,454.03,0.0,410.479,0.0,2
396.219,510.971,0.0,0.0,0.0,2
0.0,11466.1,0.0,0.0,0.0,0
405.619,5591.685,0.0,0.0,0.0,0
2658.158,0.0,0.0,0.0,0.0,2
8432.862,6587.856,0.0,0.0,0.0,0
1650.347,0.0,0.0,0.0,5296.629,3
515.265,2712.783,0.0,0.0,0.0,2
165.706,276.221,0.0,0.0,0.0,2
38.211,0.0,0.0,0.0,0.0,2
2598.813,1667.61,79.446,0.0,0.0,2
333.201,0.0,0.0,5003.285,0.0,5
856.144,6239.135,68.809,56.856,68.213,0
0.0,2.405,0.0,0.0,0.0,2
0.0,0.0,138.771,363.539,0.0,2
27.029,0.0,0.0,0.0,0.0,2
150.816,2906.461,0.0,0.0,0.0,2
10005.285,51.74,0.0,2.826,10.109,6
357.695,1698.007,5505.044,0.0,0.0,4
348.382,0.0,0.0,0.0,0.0,2
0.0,254.321,0.0,0.0,0.0,2
0.0,177.32,0.0,0.0,0.0,2
8776.665,158.212,9.882,0.0,0.0,6
34.803,103.809,11.016,0.0,0.0,2
453.014,0.0,33.517,0.0,0.0,2
112.442,0.0,0.0,102.437,0.0,2
1377.724,0.0,0.0,0.0,0.0,2
610.922,1108.409,0.0,29.291,0.0,2
0.0,0.0,864.218,0.0,0.0,2
0.0,2931.173,0.0,0.0,0.0,2
23.368,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,1618.135,0.0,2
9315.251,0.0,0.0,0.0,0.0,6
52.713,0.0,0.0,0.0,0.0,2
1723.9869,2.967,917.677,0.0,0.0,2
541.505,0.0,0.0,0.0,7670.266,3
113.637,69.085,0.0,4531.701,0.0,5
459.572,434.99,4514.762,0.0,0.0,4
57.297,103.282,0.0,0.0,15064.892,3
4200.28,0.0,3810.906,0.0,0.0,4
2971.249,178.285,4886.218,0.0,0.0,4
0.0,0.0,0.0,0.0,515.111,2
685.227,113.03,0.0,0.0,535.938,2
177.201,57.401,93.763,0.0,0.0,2
6080.716,0.0,0.0,48.02,0.0,6
937.121,0.0,0.0,0.0,5009.598,3
46.727,0.0,0.0,0.0,377.876,2
1374.154,3040.705,0.0,409.463,0.0,2
7063.975,2862.454,0.0,0.0,0.0,6
76.391,84.117,2.792,0.0,0.0,2
37.39,224.541,86.653,0.0,317.205,2
574.285,7800.265,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,5988.762,3
58.436,129.186,0.0,0.0,0.0,2
6.049,0.0,11587.469,0.0,0.0,4
1195.285,333.692,14.86,0.0,0.0,2
11522.64,6499.268,0.0,0.0,0.0,6
2175.089,110.686,125.865,1190.496,0.0,2
0.0,0.0,0.0,0.0,5258.606,3
188.775,0.0,5188.899,0.0,0.0,4
1831.975,21009.77,0.0,0.0,0.0,0
3254.464,34.762,0.0,0.0,34.367,2
